,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,Driver,TrackStatus,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,Position,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
114,0 days 01:04:20.552000,14,,1,1,0 days 00:24:40.303000,,FALSE,SOFT,4,FALSE,Aston Martin,ALO,2,FALSE,1,Bahrain Grand Prix,TRUE,C3,7,FALSE,,,,,,
115,0 days 01:06:00.344000,14,99.792,2,1,,,FALSE,SOFT,5,FALSE,Aston Martin,ALO,2,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,FALSE,1.476,1.501,5.796,6.166,-0.627,-0.624
116,0 days 01:07:39.444000,14,99.1,3,1,,,FALSE,SOFT,6,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,TRUE,0.784,0.797,5.104,5.43,-0.762,-0.763
117,0 days 01:09:18.992000,14,99.548,4,1,,,FALSE,SOFT,7,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,TRUE,1.232,1.253,5.552,5.907,-0.244,-0.245
118,0 days 01:10:58.654000,14,99.662,5,1,,,FALSE,SOFT,8,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,TRUE,1.346,1.369,5.666,6.028,-0.956,-0.95
119,0 days 01:12:38.328000,14,99.674,6,1,,,FALSE,SOFT,9,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,TRUE,1.358,1.381,5.678,6.041,-0.657,-0.655
120,0 days 01:14:18.057000,14,99.729,7,1,,,FALSE,SOFT,10,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,TRUE,1.413,1.437,5.733,6.099,-0.876,-0.871
121,0 days 01:15:58.016000,14,99.959,8,1,,,FALSE,SOFT,11,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,TRUE,1.643,1.671,5.963,6.344,-0.745,-0.74
122,0 days 01:17:38.291000,14,100.275,9,1,,,FALSE,SOFT,12,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,TRUE,1.959,1.993,6.279,6.68,-0.55,-0.545
123,0 days 01:19:18.494000,14,100.203,10,1,,,FALSE,SOFT,13,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,TRUE,1.887,1.919,6.207,6.603,-0.786,-0.778
124,0 days 01:20:59.641000,14,101.147,11,1,,,FALSE,SOFT,14,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,7,TRUE,2.831,2.879,7.151,7.608,-0.103,-0.102
125,0 days 01:22:40.575000,14,100.934,12,1,,,FALSE,SOFT,15,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,6,TRUE,2.618,2.663,6.938,7.381,-0.2,-0.198
126,0 days 01:24:20.916000,14,100.341,13,1,,,FALSE,SOFT,16,FALSE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,5,TRUE,2.025,2.06,6.345,6.75,-0.39,-0.387
127,0 days 01:26:03.128000,14,102.212,14,1,,0 days 01:26:01.361000,FALSE,SOFT,17,FALSE,Aston Martin,ALO,1,FALSE,1,Bahrain Grand Prix,TRUE,C3,4,FALSE,3.896,3.963,8.216,8.741,3.353,3.392
128,0 days 01:28:02.820000,14,119.692,15,2,0 days 01:26:27.142000,,FALSE,HARD,1,TRUE,Aston Martin,ALO,1,FALSE,1,Bahrain Grand Prix,TRUE,C1,8,FALSE,21.376,21.742,25.696,27.337,20.717,20.932
129,0 days 01:29:40.362000,14,97.542,16,2,,,FALSE,HARD,2,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,7,TRUE,-0.774,-0.787,3.546,3.773,-1.403,-1.418
130,0 days 01:31:18.501000,14,98.139,17,2,,,FALSE,HARD,3,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-0.177,-0.18,4.143,4.408,-0.857,-0.866
131,0 days 01:32:56.625000,14,98.124,18,2,,,FALSE,HARD,4,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-0.192,-0.195,4.128,4.392,-0.762,-0.771
132,0 days 01:34:34.986000,14,98.361,19,2,,,FALSE,HARD,5,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,0.045,0.046,4.365,4.644,-0.433,-0.438
133,0 days 01:36:13.304000,14,98.318,20,2,,,FALSE,HARD,6,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,0.002,0.002,4.322,4.598,-0.491,-0.497
134,0 days 01:37:51.711000,14,98.407,21,2,,,FALSE,HARD,7,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,0.091,0.093,4.411,4.693,-0.327,-0.331
135,0 days 01:39:29.911000,14,98.2,22,2,,,FALSE,HARD,8,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-0.116,-0.118,4.204,4.473,-0.713,-0.721
136,0 days 01:41:07.764000,14,97.853,23,2,,,FALSE,HARD,9,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-0.463,-0.471,3.857,4.103,-1.174,-1.186
137,0 days 01:42:45.642000,14,97.878,24,2,,,FALSE,HARD,10,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-0.438,-0.446,3.882,4.13,-1.069,-1.08
138,0 days 01:44:23.781000,14,98.139,25,2,,,FALSE,HARD,11,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-0.177,-0.18,4.143,4.408,-0.927,-0.936
139,0 days 01:46:01.908000,14,98.127,26,2,,,FALSE,HARD,12,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-0.189,-0.192,4.131,4.395,-1.373,-1.38
140,0 days 01:47:40.520000,14,98.612,27,2,,,FALSE,HARD,13,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,0.296,0.301,4.616,4.911,-0.623,-0.628
141,0 days 01:49:18.719000,14,98.199,28,2,,,FALSE,HARD,14,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-0.117,-0.119,4.203,4.471,-0.275,-0.279
142,0 days 01:50:57.304000,14,98.585,29,2,,,FALSE,HARD,15,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,0.269,0.274,4.589,4.882,0.138,0.14
143,0 days 01:52:35.586000,14,98.282,30,2,,,FALSE,HARD,16,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,5,TRUE,-0.034,-0.035,4.286,4.56,-0.108,-0.11
144,0 days 01:54:13.595000,14,98.009,31,2,,,FALSE,HARD,17,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,5,TRUE,-0.307,-0.312,4.013,4.269,-0.095,-0.097
145,0 days 01:55:51.466000,14,97.871,32,2,,,FALSE,HARD,18,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.445,-0.453,3.875,4.123,-0.031,-0.032
146,0 days 01:57:29.235000,14,97.769,33,2,,,FALSE,HARD,19,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.547,-0.556,3.773,4.014,-0.006,-0.006
147,0 days 01:59:09.588000,14,100.353,34,2,,0 days 01:59:07.809000,FALSE,HARD,20,TRUE,Aston Martin,ALO,1,FALSE,1,Bahrain Grand Prix,TRUE,C1,3,FALSE,2.037,2.072,6.357,6.763,2.451,2.504
148,0 days 02:01:06.977000,14,117.389,35,3,0 days 01:59:32.653000,,FALSE,HARD,1,TRUE,Aston Martin,ALO,1,FALSE,1,Bahrain Grand Prix,TRUE,C1,6,FALSE,19.073,19.4,23.393,24.887,19.519,19.944
149,0 days 02:02:43.133000,14,96.156,36,3,,,TRUE,HARD,2,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-2.16,-2.197,2.16,2.298,-1.598,-1.635
150,0 days 02:04:20.564000,14,97.431,37,3,,,FALSE,HARD,3,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,6,TRUE,-0.885,-0.9,3.435,3.654,-0.4,-0.409
151,0 days 02:05:57.566000,14,97.002,38,3,,,FALSE,HARD,4,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,5,TRUE,-1.314,-1.337,3.006,3.198,-1.047,-1.068
152,0 days 02:07:34.809000,14,97.243,39,3,,,FALSE,HARD,5,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,5,TRUE,-1.073,-1.091,3.247,3.454,-0.541,-0.553
153,0 days 02:09:12.017000,14,97.208,40,3,,,FALSE,HARD,6,TRUE,Aston Martin,ALO,2,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,FALSE,-1.108,-1.127,3.212,3.417,-13.055,-11.84
154,0 days 02:11:18.730000,14,126.713,41,3,,,FALSE,HARD,7,TRUE,Aston Martin,ALO,267,FALSE,1,Bahrain Grand Prix,TRUE,C1,4,FALSE,28.397,28.883,32.717,34.807,1.268,1.011
155,0 days 02:12:55.064000,14,96.334,42,3,,,FALSE,HARD,8,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-1.982,-2.016,2.338,2.487,-0.727,-0.749
156,0 days 02:14:31.975000,14,96.911,43,3,,,FALSE,HARD,9,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-1.405,-1.429,2.915,3.101,-0.117,-0.121
157,0 days 02:16:08.997000,14,97.022,44,3,,,FALSE,HARD,10,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-1.294,-1.316,3.026,3.219,-0.197,-0.203
158,0 days 02:17:46.928000,14,97.931,45,3,,,FALSE,HARD,11,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-0.385,-0.392,3.935,4.186,0.505,0.518
159,0 days 02:19:24.015000,14,97.087,46,3,,,FALSE,HARD,12,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-1.229,-1.25,3.091,3.288,-0.502,-0.514
160,0 days 02:21:01.341000,14,97.326,47,3,,,FALSE,HARD,13,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-0.99,-1.007,3.33,3.543,-0.106,-0.109
161,0 days 02:22:38.124000,14,96.783,48,3,,,FALSE,HARD,14,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-1.533,-1.559,2.787,2.965,-0.717,-0.735
162,0 days 02:24:14.850000,14,96.726,49,3,,,FALSE,HARD,15,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-1.59,-1.617,2.73,2.904,-0.883,-0.905
163,0 days 02:25:51.181000,14,96.331,50,3,,,FALSE,HARD,16,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-1.985,-2.019,2.335,2.484,-1.273,-1.304
164,0 days 02:27:28.141000,14,96.96,51,3,,,FALSE,HARD,17,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-1.356,-1.379,2.964,3.153,-0.746,-0.764
165,0 days 02:29:05.151000,14,97.01,52,3,,,FALSE,HARD,18,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-1.306,-1.328,3.014,3.207,-0.579,-0.593
166,0 days 02:30:42.187000,14,,53,3,,,FALSE,HARD,19,TRUE,Aston Martin,ALO,1,FALSE,1,Bahrain Grand Prix,TRUE,C1,3,FALSE,,,,,,
167,0 days 02:32:19.786000,14,97.599,54,3,,,FALSE,HARD,20,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-0.717,-0.729,3.603,3.833,-0.181,-0.185
168,0 days 02:33:57.448000,14,97.662,55,3,,,FALSE,HARD,21,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-0.654,-0.665,3.666,3.9,-0.198,-0.202
169,0 days 02:35:34.921000,14,97.473,56,3,,,FALSE,HARD,22,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-0.843,-0.857,3.477,3.699,-0.638,-0.65
170,0 days 02:37:12.343000,14,97.422,57,3,,,FALSE,HARD,23,TRUE,Aston Martin,ALO,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-0.894,-0.909,3.426,3.645,-0.599,-0.611
171,0 days 01:04:18.608000,55,,1,1,0 days 00:24:55.818000,,FALSE,SOFT,4,FALSE,Ferrari,SAI,2,FALSE,1,Bahrain Grand Prix,TRUE,C3,4,FALSE,,,,,,
172,0 days 01:05:57.541000,55,98.933,2,1,,,FALSE,SOFT,5,FALSE,Ferrari,SAI,2,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,FALSE,0.617,0.628,4.937,5.252,-1.486,-1.48
173,0 days 01:07:36.583000,55,99.042,3,1,,,FALSE,SOFT,6,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,0.726,0.738,5.046,5.368,-0.82,-0.821
174,0 days 01:09:15.568000,55,98.985,4,1,,,FALSE,SOFT,7,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,0.669,0.68,4.989,5.308,-0.807,-0.809
175,0 days 01:10:54.696000,55,99.128,5,1,,,FALSE,SOFT,8,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,0.812,0.826,5.132,5.46,-1.49,-1.481
176,0 days 01:12:34.170000,55,99.474,6,1,,,FALSE,SOFT,9,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,1.158,1.178,5.478,5.828,-0.857,-0.854
177,0 days 01:14:13.672000,55,99.502,7,1,,,FALSE,SOFT,10,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,1.186,1.206,5.506,5.858,-1.103,-1.096
178,0 days 01:15:53.451000,55,99.779,8,1,,,FALSE,SOFT,11,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,1.463,1.488,5.783,6.152,-0.925,-0.919
179,0 days 01:17:33.195000,55,99.744,9,1,,,FALSE,SOFT,12,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,1.428,1.452,5.748,6.115,-1.081,-1.072
180,0 days 01:19:13.297000,55,100.102,10,1,,,FALSE,SOFT,13,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,1.786,1.817,6.106,6.496,-0.887,-0.878
181,0 days 01:20:53.804000,55,100.507,11,1,,,FALSE,SOFT,14,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,2.191,2.229,6.511,6.927,-0.743,-0.734
182,0 days 01:22:34.324000,55,100.52,12,1,,,FALSE,SOFT,15,FALSE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,4,TRUE,2.204,2.242,6.524,6.941,-0.614,-0.607
183,0 days 01:24:17.634000,55,103.31,13,1,,0 days 01:24:15.816000,FALSE,SOFT,16,FALSE,Ferrari,SAI,1,FALSE,1,Bahrain Grand Prix,TRUE,C3,4,FALSE,4.994,5.08,9.314,9.909,2.579,2.56
184,0 days 01:26:16.640000,55,119.006,14,2,0 days 01:24:40.347000,,FALSE,HARD,1,TRUE,Ferrari,SAI,1,FALSE,1,Bahrain Grand Prix,TRUE,C1,6,FALSE,20.69,21.044,25.01,26.608,20.147,20.38
185,0 days 01:27:54.625000,55,97.985,15,2,,,FALSE,HARD,2,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,5,TRUE,-0.331,-0.337,3.989,4.244,-0.99,-1
186,0 days 01:29:33.058000,55,98.433,16,2,,,FALSE,HARD,3,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,0.117,0.119,4.437,4.72,-0.512,-0.517
187,0 days 01:31:11.219000,55,98.161,17,2,,,FALSE,HARD,4,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.155,-0.158,4.165,4.431,-0.835,-0.843
188,0 days 01:32:49.506000,55,98.287,18,2,,,FALSE,HARD,5,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.029,-0.029,4.291,4.565,-0.599,-0.606
189,0 days 01:34:27.716000,55,98.21,19,2,,,FALSE,HARD,6,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.106,-0.108,4.214,4.483,-0.584,-0.591
190,0 days 01:36:05.812000,55,98.096,20,2,,,FALSE,HARD,7,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.22,-0.224,4.1,4.362,-0.713,-0.722
191,0 days 01:37:44.052000,55,98.24,21,2,,,FALSE,HARD,8,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.076,-0.077,4.244,4.515,-0.494,-0.5
192,0 days 01:39:22.505000,55,98.453,22,2,,,FALSE,HARD,9,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,0.137,0.139,4.457,4.742,-0.46,-0.465
193,0 days 01:41:01.102000,55,98.597,23,2,,,FALSE,HARD,10,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,0.281,0.286,4.601,4.895,-0.43,-0.434
194,0 days 01:42:39.416000,55,98.314,24,2,,,FALSE,HARD,11,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.002,-0.002,4.318,4.594,-0.633,-0.64
195,0 days 01:44:17.987000,55,98.571,25,2,,,FALSE,HARD,12,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,0.255,0.259,4.575,4.867,-0.495,-0.5
196,0 days 01:45:56.318000,55,98.331,26,2,,,FALSE,HARD,13,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,0.015,0.015,4.335,4.612,-1.169,-1.175
197,0 days 01:47:34.741000,55,98.423,27,2,,,FALSE,HARD,14,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,0.107,0.109,4.427,4.71,-0.812,-0.818
198,0 days 01:49:13.215000,55,98.474,28,2,,,FALSE,HARD,15,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,0.158,0.161,4.478,4.764,0,0
199,0 days 01:50:51.765000,55,98.55,29,2,,,FALSE,HARD,16,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,0.234,0.238,4.554,4.845,0.103,0.105
200,0 days 01:52:30.366000,55,98.601,30,2,,,FALSE,HARD,17,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,0.285,0.29,4.605,4.899,0.211,0.214
201,0 days 01:54:11.640000,55,101.274,31,2,,0 days 01:54:09.846000,FALSE,HARD,18,TRUE,Ferrari,SAI,1,FALSE,1,Bahrain Grand Prix,TRUE,C1,4,FALSE,2.958,3.009,7.278,7.743,3.17,3.231
202,0 days 01:56:10.132000,55,118.492,32,3,0 days 01:54:34.096000,,FALSE,HARD,1,TRUE,Ferrari,SAI,1,FALSE,1,Bahrain Grand Prix,TRUE,C1,5,FALSE,20.176,20.522,24.496,26.061,20.59,21.031
203,0 days 01:57:47.680000,55,97.548,33,3,,,FALSE,HARD,2,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,5,TRUE,-0.768,-0.781,3.552,3.779,-0.227,-0.232
204,0 days 01:59:25.155000,55,97.475,34,3,,,FALSE,HARD,3,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,5,TRUE,-0.841,-0.855,3.479,3.701,-0.427,-0.436
205,0 days 02:01:02.596000,55,97.441,35,3,,,FALSE,HARD,4,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.875,-0.89,3.445,3.665,-0.429,-0.438
206,0 days 02:02:40.302000,55,97.706,36,3,,,FALSE,HARD,5,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.61,-0.62,3.71,3.947,-0.048,-0.049
207,0 days 02:04:17.432000,55,97.13,37,3,,,TRUE,HARD,6,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-1.186,-1.206,3.134,3.334,-0.701,-0.717
208,0 days 02:05:54.876000,55,97.444,38,3,,,FALSE,HARD,7,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.872,-0.887,3.448,3.668,-0.605,-0.617
209,0 days 02:07:32.279000,55,97.403,39,3,,,FALSE,HARD,8,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.913,-0.929,3.407,3.625,-0.381,-0.39
210,0 days 02:09:09.866000,55,97.587,40,3,,,FALSE,HARD,9,TRUE,Ferrari,SAI,2,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,FALSE,-0.729,-0.741,3.591,3.82,-12.676,-11.496
211,0 days 02:11:16.302000,55,126.436,41,3,,,FALSE,HARD,10,TRUE,Ferrari,SAI,267,FALSE,1,Bahrain Grand Prix,TRUE,C1,3,FALSE,28.12,28.602,32.44,34.512,0.991,0.79
212,0 days 02:12:53.677000,55,97.375,42,3,,,FALSE,HARD,11,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-0.941,-0.957,3.379,3.595,0.314,0.324
213,0 days 02:14:30.971000,55,97.294,43,3,,,FALSE,HARD,12,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-1.022,-1.04,3.298,3.509,0.266,0.274
214,0 days 02:16:08.360000,55,97.389,44,3,,,FALSE,HARD,13,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,3,TRUE,-0.927,-0.943,3.393,3.61,0.17,0.175
215,0 days 02:17:47.921000,55,99.561,45,3,,,FALSE,HARD,14,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,1.245,1.266,5.565,5.92,2.135,2.191
216,0 days 02:19:25.765000,55,97.844,46,3,,,FALSE,HARD,15,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.472,-0.48,3.848,4.094,0.255,0.261
217,0 days 02:21:03.987000,55,98.222,47,3,,,FALSE,HARD,16,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.094,-0.096,4.226,4.496,0.79,0.811
218,0 days 02:22:41.884000,55,97.897,48,3,,,FALSE,HARD,17,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.419,-0.426,3.901,4.15,0.397,0.407
219,0 days 02:24:19.668000,55,97.765,49,3,,,FALSE,HARD,18,TRUE,Ferrari,SAI,1,FALSE,1,Bahrain Grand Prix,TRUE,C1,4,FALSE,-0.551,-0.56,3.769,4.01,0.156,0.16
220,0 days 02:25:57.272000,55,97.604,50,3,,,FALSE,HARD,19,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.712,-0.724,3.608,3.838,0,0
221,0 days 02:27:34.944000,55,97.672,51,3,,,FALSE,HARD,20,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.644,-0.655,3.676,3.911,-0.034,-0.035
222,0 days 02:29:12.434000,55,97.49,52,3,,,FALSE,HARD,21,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.826,-0.84,3.494,3.717,-0.099,-0.101
223,0 days 02:30:50.094000,55,97.66,53,3,,,FALSE,HARD,22,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.656,-0.667,3.664,3.898,-0.149,-0.152
224,0 days 02:32:27.788000,55,97.694,54,3,,,FALSE,HARD,23,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.622,-0.633,3.698,3.934,-0.086,-0.088
225,0 days 02:34:05.609000,55,97.821,55,3,,,FALSE,HARD,24,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.495,-0.503,3.825,4.069,-0.039,-0.04
226,0 days 02:35:43.735000,55,98.126,56,3,,,FALSE,HARD,25,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.19,-0.193,4.13,4.394,0.015,0.015
227,0 days 02:37:21.756000,55,98.021,57,3,,,FALSE,HARD,26,TRUE,Ferrari,SAI,1,TRUE,1,Bahrain Grand Prix,TRUE,C1,4,TRUE,-0.295,-0.3,4.025,4.282,0,0
228,0 days 01:04:19.211000,44,,1,1,0 days 00:25:24.318000,,FALSE,SOFT,4,FALSE,Mercedes,HAM,2,FALSE,1,Bahrain Grand Prix,TRUE,C3,5,FALSE,,,,,,
229,0 days 01:05:58.377000,44,99.166,2,1,,,FALSE,SOFT,5,FALSE,Mercedes,HAM,2,TRUE,1,Bahrain Grand Prix,TRUE,C3,5,FALSE,0.85,0.865,5.17,5.5,-1.253,-1.248
230,0 days 01:07:37.597000,44,99.22,3,1,,,FALSE,SOFT,6,FALSE,Mercedes,HAM,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,5,TRUE,0.904,0.919,5.224,5.558,-0.642,-0.643
231,0 days 01:09:16.795000,44,99.198,4,1,,,FALSE,SOFT,7,FALSE,Mercedes,HAM,1,TRUE,1,Bahrain Grand Prix,TRUE,C3,5,TRUE,0.882,0.897,5.202,5.534,-0.594,-0.595
